Time,Date,EMG Value (V),Filtered Value (V),,
10:38:29,26-Aug-21,3.0155,3.307,9.09324025,10.936249
10:38:29,26-Aug-21,2.3315,3.158,5.43589225,9.972964
10:38:29,26-Aug-21,2.3315,3.007,5.43589225,9.042049
10:38:29,26-Aug-21,2.3315,2.855,5.43589225,8.151025
10:38:29,26-Aug-21,2.3315,2.701,5.43589225,7.295401
10:38:29,26-Aug-21,2.3315,2.547,5.43589225,6.487209
10:38:29,26-Aug-21,1.779,2.393,3.164841,5.726449
10:38:29,26-Aug-21,1.779,2.24,3.164841,5.0176
10:38:29,26-Aug-21,1.3735,2.088,1.88650225,4.359744
10:38:29,26-Aug-21,1.3735,1.939,1.88650225,3.759721
10:38:29,26-Aug-21,1.3735,1.792,1.88650225,3.211264
10:38:29,26-Aug-21,1.051,1.648,1.104601,2.715904
10:38:29,26-Aug-21,1.051,1.507,1.104601,2.271049
10:38:29,26-Aug-21,1.051,1.37,1.104601,1.8769
10:38:29,26-Aug-21,1.051,1.238,1.104601,1.532644
10:38:29,26-Aug-21,0.8015,1.11,0.64240225,1.2321
10:38:29,26-Aug-21,0.8015,0.988,0.64240225,0.976144
10:38:29,26-Aug-21,0.6255,0.87,0.39125025,0.7569
10:38:29,26-Aug-21,0.6255,0.758,0.39125025,0.574564
10:38:29,26-Aug-21,0.6255,0.651,0.39125025,0.423801
10:38:29,26-Aug-21,0.484,0.55,0.234256,0.3025
10:38:29,26-Aug-21,0.484,0.455,0.234256,0.207025
10:38:29,26-Aug-21,0.484,0.367,0.234256,0.134689
10:38:29,26-Aug-21,0.484,0.284,0.234256,0.080656
10:38:29,26-Aug-21,0.484,0.208,0.234256,0.043264
10:38:29,26-Aug-21,0.386,0.139,0.148996,0.019321
10:38:29,26-Aug-21,0.386,0.076,0.148996,0.005776
10:38:29,26-Aug-21,0.386,0.02,0.148996,0.0004
10:38:29,26-Aug-21,0.308,-0.029,0.094864,0.000841
10:38:29,26-Aug-21,0.308,-0.072,0.094864,0.005184
10:38:29,26-Aug-21,0.2495,-0.106,0.06225025,0.011236
10:38:29,26-Aug-21,0.2495,-0.134,0.06225025,0.017956
10:38:29,26-Aug-21,0.2495,-0.154,0.06225025,0.023716
10:38:29,26-Aug-21,0.2055,-0.166,0.04223025,0.027556
10:38:29,26-Aug-21,0.2055,-0.17,0.04223025,0.0289
10:38:29,26-Aug-21,0.2055,-0.166,0.04223025,0.027556
10:38:29,26-Aug-21,0.171,-0.154,0.029241,0.023716
10:38:29,26-Aug-21,0.171,-0.134,0.029241,0.017956
10:38:29,26-Aug-21,0.1465,-0.105,0.02146225,0.011025
10:38:29,26-Aug-21,0.1465,-0.066,0.02146225,0.004356
10:38:29,26-Aug-21,0.1465,-0.019,0.02146225,0.000361
10:38:29,26-Aug-21,0.1465,0.037,0.02146225,0.001369
10:38:29,26-Aug-21,0.1465,0.102,0.02146225,0.010404
10:38:29,26-Aug-21,0.1465,0.177,0.02146225,0.031329
10:38:29,26-Aug-21,0.1075,0.261,0.01155625,0.068121
10:38:29,26-Aug-21,0.1075,0.354,0.01155625,0.125316
10:38:29,26-Aug-21,0.1075,0.456,0.01155625,0.207936
10:38:29,26-Aug-21,0.1075,0.568,0.01155625,0.322624
10:38:29,26-Aug-21,0.1075,0.688,0.01155625,0.473344
10:38:29,26-Aug-21,0.098,0.816,0.009604,0.665856
10:38:29,26-Aug-21,0.098,0.953,0.009604,0.908209
10:38:29,26-Aug-21,0.098,1.098,0.009604,1.205604
10:38:29,26-Aug-21,0.093,1.249,0.008649,1.560001
10:38:29,26-Aug-21,0.093,1.408,0.008649,1.982464
10:38:29,26-Aug-21,0.093,1.572,0.008649,2.471184
10:38:29,26-Aug-21,0.093,1.74,0.008649,3.0276
10:38:29,26-Aug-21,1.0165,1.914,1.03327225,3.663396
10:38:29,26-Aug-21,1.0165,2.09,1.03327225,4.3681
10:38:29,26-Aug-21,1.0165,2.269,1.03327225,5.148361
10:38:29,26-Aug-21,1.0165,2.448,1.03327225,5.992704
10:38:29,26-Aug-21,1.0165,2.628,1.03327225,6.906384
10:38:29,26-Aug-21,5,2.808,25,7.884864
10:38:29,26-Aug-21,5,2.985,25,8.910225
10:38:29,26-Aug-21,5,3.159,25,9.979281
10:38:29,26-Aug-21,5,3.329,25,11.082241
10:38:29,26-Aug-21,5,3.495,25,12.215025
10:38:29,26-Aug-21,5,3.655,25,13.359025
10:38:29,26-Aug-21,5,3.809,25,14.508481
10:38:29,26-Aug-21,5,3.956,25,15.649936
10:38:29,26-Aug-21,5,4.095,25,16.769025
10:38:29,26-Aug-21,5,4.227,25,17.867529
10:38:29,26-Aug-21,5,4.35,25,18.9225
10:38:29,26-Aug-21,5,4.465,25,19.936225
10:38:29,26-Aug-21,5,4.572,25,20.903184
10:38:29,26-Aug-21,5,4.67,25,21.8089
10:38:29,26-Aug-21,5,4.759,25,22.648081
10:38:29,26-Aug-21,5,4.84,25,23.4256
10:38:29,26-Aug-21,5,4.913,25,24.137569
10:38:29,26-Aug-21,5,4.978,25,24.780484
10:38:29,26-Aug-21,5,5.036,25,25.361296
10:38:29,26-Aug-21,5,5.086,25,25.867396
10:38:29,26-Aug-21,5,5.129,25,26.306641
10:38:29,26-Aug-21,5,5.167,25,26.697889
10:38:29,26-Aug-21,5,5.198,25,27.019204
10:38:29,26-Aug-21,5,5.224,25,27.290176
10:38:29,26-Aug-21,5,5.245,25,27.510025
10:38:29,26-Aug-21,5,5.262,25,27.688644
10:38:29,26-Aug-21,5,5.274,25,27.815076
10:38:29,26-Aug-21,5,5.284,25,27.920656
10:38:29,26-Aug-21,5,5.29,25,27.9841
10:38:29,26-Aug-21,5,5.294,25,28.026436
10:38:29,26-Aug-21,5,5.295,25,28.037025
10:38:29,26-Aug-21,5,5.295,25,28.037025
10:38:29,26-Aug-21,5,5.293,25,28.015849
10:38:29,26-Aug-21,5,5.291,25,27.994681
10:38:29,26-Aug-21,5,5.287,25,27.952369
10:38:29,26-Aug-21,5,5.283,25,27.910089
10:38:29,26-Aug-21,5,5.278,25,27.857284
10:38:29,26-Aug-21,5,5.272,25,27.793984
10:38:29,26-Aug-21,5,5.267,25,27.741289
10:38:29,26-Aug-21,5,5.261,25,27.678121
10:38:29,26-Aug-21,5,5.254,25,27.604516
10:38:29,26-Aug-21,5,5.248,25,27.541504
10:38:29,26-Aug-21,5,5.241,25,27.468081
10:38:29,26-Aug-21,5,5.233,25,27.384289
10:38:29,26-Aug-21,5,5.225,25,27.300625
10:38:29,26-Aug-21,5,5.215,25,27.196225
10:38:29,26-Aug-21,5,5.205,25,27.092025
10:38:29,26-Aug-21,5,5.193,25,26.967249
10:38:30,26-Aug-21,5,5.179,25,26.822041
10:38:30,26-Aug-21,5,5.163,25,26.656569
10:38:30,26-Aug-21,5,5.144,25,26.460736
10:38:30,26-Aug-21,5,5.123,25,26.245129
10:38:30,26-Aug-21,5,5.099,25,25.999801
10:38:30,26-Aug-21,5,5.071,25,25.715041
10:38:30,26-Aug-21,5,5.04,25,25.4016
10:38:30,26-Aug-21,5,5.005,25,25.050025
10:38:30,26-Aug-21,5,4.965,25,24.651225
10:38:30,26-Aug-21,5,4.921,25,24.216241
10:38:30,26-Aug-21,5,4.873,25,23.746129
10:38:30,26-Aug-21,5,4.819,25,23.222761
10:38:30,26-Aug-21,5,4.761,25,22.667121
10:38:30,26-Aug-21,5,4.697,25,22.061809
10:38:30,26-Aug-21,5,4.628,25,21.418384
10:38:30,26-Aug-21,5,4.555,25,20.748025
10:38:30,26-Aug-21,5,4.476,25,20.034576
10:38:30,26-Aug-21,5,4.393,25,19.298449
10:38:30,26-Aug-21,5,4.306,25,18.541636
10:38:30,26-Aug-21,5,4.215,25,17.766225
10:38:30,26-Aug-21,5,4.12,25,16.9744
10:38:30,26-Aug-21,5,4.022,25,16.176484
10:38:30,26-Aug-21,5,3.923,25,15.389929
10:38:30,26-Aug-21,5,3.821,25,14.600041
10:38:30,26-Aug-21,5,3.719,25,13.830961
10:38:30,26-Aug-21,4.702,3.617,22.108804,13.082689
10:38:30,26-Aug-21,4.702,3.516,22.108804,12.362256
10:38:30,26-Aug-21,3.6755,3.417,13.50930025,11.675889
10:38:30,26-Aug-21,3.6755,3.32,13.50930025,11.0224
10:38:30,26-Aug-21,3.6755,3.228,13.50930025,10.419984
10:38:30,26-Aug-21,2.825,3.14,7.980625,9.8596
10:38:30,26-Aug-21,2.825,3.058,7.980625,9.351364
10:38:30,26-Aug-21,2.165,2.983,4.687225,8.898289
10:38:30,26-Aug-21,2.165,2.915,4.687225,8.497225
10:38:30,26-Aug-21,2.165,2.856,4.687225,8.156736
10:38:30,26-Aug-21,1.686,2.806,2.842596,7.873636
10:38:30,26-Aug-21,1.686,2.765,2.842596,7.645225
10:38:30,26-Aug-21,1.686,2.735,2.842596,7.480225
10:38:30,26-Aug-21,1.295,2.715,1.677025,7.371225
10:38:30,26-Aug-21,1.295,2.706,1.677025,7.322436
10:38:30,26-Aug-21,1.295,2.709,1.677025,7.338681
10:38:30,26-Aug-21,1.295,2.722,1.677025,7.409284
10:38:30,26-Aug-21,1.295,2.746,1.677025,7.540516
10:38:30,26-Aug-21,1.295,2.78,1.677025,7.7284
10:38:30,26-Aug-21,1.0115,2.824,1.02313225,7.974976
10:38:30,26-Aug-21,1.0115,2.878,1.02313225,8.282884
10:38:30,26-Aug-21,1.0115,2.941,1.02313225,8.649481
10:38:30,26-Aug-21,2.2725,3.011,5.16425625,9.066121
10:38:30,26-Aug-21,2.2725,3.089,5.16425625,9.541921
10:38:30,26-Aug-21,2.2725,3.172,5.16425625,10.061584
10:38:30,26-Aug-21,5,3.261,25,10.634121
10:38:30,26-Aug-21,5,3.353,25,11.242609
10:38:30,26-Aug-21,5,3.449,25,11.895601
10:38:30,26-Aug-21,5,3.546,25,12.574116
10:38:30,26-Aug-21,5,3.644,25,13.278736
10:38:30,26-Aug-21,5,3.743,25,14.010049
10:38:30,26-Aug-21,5,3.84,25,14.7456
10:38:30,26-Aug-21,5,3.935,25,15.484225
10:38:30,26-Aug-21,5,4.028,25,16.224784
10:38:30,26-Aug-21,5,4.118,25,16.957924
10:38:30,26-Aug-21,5,4.204,25,17.673616
10:38:30,26-Aug-21,5,4.286,25,18.369796
10:38:30,26-Aug-21,5,4.363,25,19.035769
10:38:30,26-Aug-21,5,4.435,25,19.669225
10:38:30,26-Aug-21,5,4.503,25,20.277009
10:38:30,26-Aug-21,5,4.565,25,20.839225
10:38:30,26-Aug-21,5,4.621,25,21.353641
10:38:30,26-Aug-21,5,4.673,25,21.836929
10:38:30,26-Aug-21,5,4.719,25,22.268961
10:38:30,26-Aug-21,5,4.761,25,22.667121
10:38:30,26-Aug-21,5,4.798,25,23.020804
10:38:30,26-Aug-21,5,4.83,25,23.3289
10:38:30,26-Aug-21,5,4.858,25,23.600164
10:38:30,26-Aug-21,4.4185,4.882,19.52314225,23.833924
10:38:30,26-Aug-21,4.4185,4.903,19.52314225,24.039409
10:38:30,26-Aug-21,4.4185,4.92,19.52314225,24.2064
10:38:30,26-Aug-21,3.3725,4.935,11.37375625,24.354225
10:38:30,26-Aug-21,3.3725,4.947,11.37375625,24.472809
10:38:30,26-Aug-21,3.3725,4.957,11.37375625,24.571849
10:38:30,26-Aug-21,5,4.965,25,24.651225
10:38:30,26-Aug-21,5,4.971,25,24.710841
10:38:30,26-Aug-21,5,4.975,25,24.750625
10:38:30,26-Aug-21,5,4.978,25,24.780484
10:38:30,26-Aug-21,5,4.981,25,24.810361
10:38:30,26-Aug-21,5,4.982,25,24.820324
10:38:30,26-Aug-21,5,4.982,25,24.820324
10:38:30,26-Aug-21,5,4.982,25,24.820324
10:38:30,26-Aug-21,5,4.982,25,24.820324
10:38:30,26-Aug-21,5,4.98,25,24.8004
10:38:30,26-Aug-21,5,4.979,25,24.790441
10:38:30,26-Aug-21,5,4.977,25,24.770529
10:38:30,26-Aug-21,5,4.976,25,24.760576
10:38:30,26-Aug-21,5,4.974,25,24.740676
10:38:30,26-Aug-21,5,4.972,25,24.720784
10:38:30,26-Aug-21,5,4.97,25,24.7009
10:38:30,26-Aug-21,5,4.968,25,24.681024
10:38:30,26-Aug-21,5,4.966,25,24.661156
10:38:30,26-Aug-21,5,4.964,25,24.641296
10:38:30,26-Aug-21,5,4.962,25,24.621444
10:38:30,26-Aug-21,5,4.961,25,24.611521
10:38:30,26-Aug-21,5,4.959,25,24.591681
10:38:30,26-Aug-21,5,4.958,25,24.581764
10:38:30,26-Aug-21,5,4.957,25,24.571849
10:38:30,26-Aug-21,5,4.956,25,24.561936
10:38:30,26-Aug-21,5,4.956,25,24.561936
10:38:30,26-Aug-21,5,4.955,25,24.552025
10:38:30,26-Aug-21,5,4.955,25,24.552025
10:38:30,26-Aug-21,5,4.955,25,24.552025
10:38:30,26-Aug-21,5,4.956,25,24.561936
10:38:30,26-Aug-21,5,4.957,25,24.571849
10:38:30,26-Aug-21,5,4.958,25,24.581764
10:38:30,26-Aug-21,5,4.96,25,24.6016
10:38:30,26-Aug-21,5,4.961,25,24.611521
10:38:30,26-Aug-21,5,4.964,25,24.641296
10:38:30,26-Aug-21,5,4.967,25,24.671089
10:38:30,26-Aug-21,5,4.97,25,24.7009
10:38:30,26-Aug-21,5,4.973,25,24.730729
10:38:30,26-Aug-21,5,4.978,25,24.780484
10:38:30,26-Aug-21,5,4.982,25,24.820324
10:38:30,26-Aug-21,5,4.987,25,24.870169
10:38:30,26-Aug-21,5,4.993,25,24.930049
10:38:30,26-Aug-21,5,4.999,25,24.990001
10:38:30,26-Aug-21,5,5.006,25,25.060036
10:38:30,26-Aug-21,5,5.013,25,25.130169
10:38:30,26-Aug-21,5,5.02,25,25.2004
10:38:30,26-Aug-21,5,5.028,25,25.280784
10:38:30,26-Aug-21,5,5.037,25,25.371369
10:38:30,26-Aug-21,5,5.045,25,25.452025
10:38:30,26-Aug-21,5,5.054,25,25.542916
10:38:30,26-Aug-21,5,5.064,25,25.644096
10:38:30,26-Aug-21,5,5.073,25,25.735329
10:38:30,26-Aug-21,5,5.082,25,25.826724
10:38:30,26-Aug-21,5,5.091,25,25.918281
10:38:30,26-Aug-21,5,5.1,25,26.01
10:38:30,26-Aug-21,5,5.109,25,26.101881
10:38:30,26-Aug-21,5,5.117,25,26.183689
10:38:30,26-Aug-21,5,5.124,25,26.255376
10:38:30,26-Aug-21,5,5.13,25,26.3169
10:38:30,26-Aug-21,5,5.136,25,26.378496
10:38:30,26-Aug-21,5,5.14,25,26.4196
10:38:30,26-Aug-21,5,5.142,25,26.440164
10:38:30,26-Aug-21,5,5.143,25,26.450449
10:38:30,26-Aug-21,5,5.143,25,26.450449
10:38:30,26-Aug-21,5,5.14,25,26.4196
10:38:30,26-Aug-21,5,5.134,25,26.357956
10:38:30,26-Aug-21,5,5.126,25,26.275876
10:38:30,26-Aug-21,5,5.116,25,26.173456
10:38:30,26-Aug-21,5,5.102,25,26.030404
10:38:30,26-Aug-21,5,5.085,25,25.857225
10:38:30,26-Aug-21,5,5.064,25,25.644096
10:38:30,26-Aug-21,5,5.04,25,25.4016
10:38:30,26-Aug-21,5,5.013,25,25.130169
10:38:30,26-Aug-21,5,4.981,25,24.810361
10:38:30,26-Aug-21,5,4.946,25,24.462916
10:38:30,26-Aug-21,5,4.906,25,24.068836
10:38:30,26-Aug-21,5,4.862,25,23.639044
10:38:30,26-Aug-21,5,4.815,25,23.184225
10:38:30,26-Aug-21,5,4.763,25,22.686169
10:38:30,26-Aug-21,5,4.707,25,22.155849
10:38:30,26-Aug-21,5,4.648,25,21.603904
10:38:30,26-Aug-21,5,4.585,25,21.022225
10:38:30,26-Aug-21,5,4.518,25,20.412324
10:38:30,26-Aug-21,5,4.449,25,19.793601
10:38:30,26-Aug-21,5,4.377,25,19.158129
10:38:30,26-Aug-21,5,4.303,25,18.515809
10:38:30,26-Aug-21,5,4.228,25,17.875984
10:38:30,26-Aug-21,4.648,4.151,21.603904,17.230801
10:38:30,26-Aug-21,4.648,4.073,21.603904,16.589329
10:38:30,26-Aug-21,4.648,3.996,21.603904,15.968016
10:38:30,26-Aug-21,4.648,3.92,21.603904,15.3664
10:38:30,26-Aug-21,4.648,3.845,21.603904,14.784025
10:38:30,26-Aug-21,3.5775,3.772,12.79850625,14.227984
10:38:30,26-Aug-21,3.5775,3.702,12.79850625,13.704804
10:38:30,26-Aug-21,3.5775,3.636,12.79850625,13.220496
10:38:30,26-Aug-21,3.5775,3.574,12.79850625,12.773476
10:38:30,26-Aug-21,3.5775,3.517,12.79850625,12.369289
10:38:30,26-Aug-21,3.5775,3.466,12.79850625,12.013156
10:38:30,26-Aug-21,3.5775,3.422,12.79850625,11.710084
10:38:30,26-Aug-21,3.5775,3.385,12.79850625,11.458225
10:38:30,26-Aug-21,2.781,3.356,7.733961,11.262736
10:38:30,26-Aug-21,2.781,3.334,7.733961,11.115556
10:38:30,26-Aug-21,2.781,3.321,7.733961,11.029041
10:38:30,26-Aug-21,2.131,3.317,4.541161,11.002489
10:38:30,26-Aug-21,2.131,3.322,4.541161,11.035684
10:38:30,26-Aug-21,2.131,3.336,4.541161,11.128896
10:38:30,26-Aug-21,1.6375,3.358,2.68140625,11.276164
10:38:30,26-Aug-21,1.6375,3.39,2.68140625,11.4921
10:38:30,26-Aug-21,1.2805,3.43,1.63968025,11.7649
10:38:30,26-Aug-21,1.2805,3.478,1.63968025,12.096484
10:38:30,26-Aug-21,1.2805,3.534,1.63968025,12.489156
10:38:30,26-Aug-21,1.2805,3.597,1.63968025,12.938409
10:38:30,26-Aug-21,5,3.666,25,13.439556
10:38:30,26-Aug-21,5,3.74,25,13.9876
10:38:30,26-Aug-21,5,3.819,25,14.584761
10:38:30,26-Aug-21,5,3.902,25,15.225604
10:38:30,26-Aug-21,5,3.987,25,15.896169
10:38:30,26-Aug-21,5,4.075,25,16.605625
10:38:30,26-Aug-21,5,4.163,25,17.330569
10:38:30,26-Aug-21,5,4.251,25,18.071001
10:38:30,26-Aug-21,5,4.338,25,18.818244
10:38:30,26-Aug-21,5,4.423,25,19.562929
10:38:30,26-Aug-21,5,4.506,25,20.304036
10:38:31,26-Aug-21,5,4.586,25,21.031396
10:38:31,26-Aug-21,5,4.661,25,21.724921
10:38:31,26-Aug-21,5,4.732,25,22.391824
10:38:31,26-Aug-21,5,4.797,25,23.011209
10:38:31,26-Aug-21,5,4.856,25,23.580736
10:38:31,26-Aug-21,5,4.909,25,24.098281
10:38:31,26-Aug-21,5,4.954,25,24.542116
10:38:31,26-Aug-21,5,4.992,25,24.920064
10:38:31,26-Aug-21,5,5.023,25,25.230529
10:38:31,26-Aug-21,5,5.045,25,25.452025
10:38:31,26-Aug-21,5,5.059,25,25.593481
10:38:31,26-Aug-21,5,5.064,25,25.644096
10:38:31,26-Aug-21,5,5.06,25,25.6036
10:38:31,26-Aug-21,5,5.047,25,25.472209
10:38:31,26-Aug-21,5,5.026,25,25.260676
10:38:31,26-Aug-21,5,4.995,25,24.950025
10:38:31,26-Aug-21,5,4.955,25,24.552025
10:38:31,26-Aug-21,5,4.907,25,24.078649
10:38:31,26-Aug-21,5,4.85,25,23.5225
10:38:31,26-Aug-21,5,4.784,25,22.886656
10:38:31,26-Aug-21,5,4.71,25,22.1841
10:38:31,26-Aug-21,5,4.628,25,21.418384
10:38:31,26-Aug-21,5,4.538,25,20.593444
10:38:31,26-Aug-21,5,4.441,25,19.722481
10:38:31,26-Aug-21,5,4.337,25,18.809569
10:38:31,26-Aug-21,5,4.227,25,17.867529
10:38:31,26-Aug-21,4.257,4.111,18.122049,16.900321
10:38:31,26-Aug-21,4.257,3.989,18.122049,15.912121
10:38:31,26-Aug-21,4.257,3.864,18.122049,14.930496
10:38:31,26-Aug-21,3.27,3.734,10.6929,13.942756
10:38:31,26-Aug-21,3.27,3.6,10.6929,12.96
10:38:31,26-Aug-21,3.27,3.465,10.6929,12.006225
10:38:31,26-Aug-21,3.27,3.327,10.6929,11.068929
10:38:31,26-Aug-21,2.5365,3.187,6.43383225,10.156969
10:38:31,26-Aug-21,2.5365,3.047,6.43383225,9.284209
10:38:31,26-Aug-21,2.5365,2.907,6.43383225,8.450649
10:38:31,26-Aug-21,2.5365,2.767,6.43383225,7.656289
10:38:31,26-Aug-21,2.5365,2.628,6.43383225,6.906384
10:38:31,26-Aug-21,2.5365,2.491,6.43383225,6.205081
10:38:31,26-Aug-21,1.9355,2.356,3.74616025,5.550736
10:38:31,26-Aug-21,1.9355,2.223,3.74616025,4.941729
10:38:31,26-Aug-21,1.9355,2.093,3.74616025,4.380649
10:38:31,26-Aug-21,1.9355,1.967,3.74616025,3.869089
10:38:31,26-Aug-21,1.5005,1.844,2.25150025,3.400336
10:38:31,26-Aug-21,1.5005,1.726,2.25150025,2.979076
10:38:31,26-Aug-21,1.5005,1.612,2.25150025,2.598544
10:38:31,26-Aug-21,1.1535,1.502,1.33056225,2.256004
10:38:31,26-Aug-21,1.1535,1.397,1.33056225,1.951609
10:38:31,26-Aug-21,1.1535,1.297,1.33056225,1.682209
10:38:31,26-Aug-21,1.1535,1.202,1.33056225,1.444804
10:38:31,26-Aug-21,0.8895,1.112,0.79121025,1.236544
10:38:31,26-Aug-21,0.8895,1.028,0.79121025,1.056784
10:38:31,26-Aug-21,0.8895,0.948,0.79121025,0.898704
10:38:31,26-Aug-21,0.699,0.873,0.488601,0.762129
10:38:31,26-Aug-21,0.699,0.804,0.488601,0.646416
10:38:31,26-Aug-21,0.699,0.739,0.488601,0.546121
10:38:31,26-Aug-21,0.699,0.679,0.488601,0.461041
10:38:31,26-Aug-21,0.699,0.624,0.488601,0.389376
10:38:31,26-Aug-21,0.5425,0.573,0.29430625,0.328329
10:38:31,26-Aug-21,0.5425,0.527,0.29430625,0.277729
10:38:31,26-Aug-21,0.5425,0.484,0.29430625,0.234256
10:38:31,26-Aug-21,0.5425,0.445,0.29430625,0.198025
10:38:31,26-Aug-21,0.5425,0.41,0.29430625,0.1681
10:38:31,26-Aug-21,0.5425,0.379,0.29430625,0.143641
10:38:31,26-Aug-21,0.5425,0.35,0.29430625,0.1225
10:38:31,26-Aug-21,0.435,0.325,0.189225,0.105625
10:38:31,26-Aug-21,0.435,0.302,0.189225,0.091204
10:38:31,26-Aug-21,0.435,0.282,0.189225,0.079524
10:38:31,26-Aug-21,0.347,0.264,0.120409,0.069696
10:38:31,26-Aug-21,0.347,0.248,0.120409,0.061504
10:38:31,26-Aug-21,0.347,0.234,0.120409,0.054756
10:38:31,26-Aug-21,0.2785,0.221,0.07756225,0.048841
10:38:31,26-Aug-21,0.2785,0.211,0.07756225,0.044521
10:38:31,26-Aug-21,0.2785,0.201,0.07756225,0.040401
10:38:31,26-Aug-21,0.2785,0.193,0.07756225,0.037249
10:38:31,26-Aug-21,0.2295,0.185,0.05267025,0.034225
10:38:31,26-Aug-21,0.2295,0.179,0.05267025,0.032041
10:38:31,26-Aug-21,0.2295,0.174,0.05267025,0.030276
10:38:31,26-Aug-21,0.1955,0.169,0.03822025,0.028561
10:38:31,26-Aug-21,0.1955,0.164,0.03822025,0.026896
10:38:31,26-Aug-21,0.1955,0.16,0.03822025,0.0256
10:38:31,26-Aug-21,0.1955,0.157,0.03822025,0.024649
10:38:31,26-Aug-21,0.1615,0.153,0.02608225,0.023409
10:38:31,26-Aug-21,0.1615,0.15,0.02608225,0.0225
10:38:31,26-Aug-21,0.1615,0.147,0.02608225,0.021609
10:38:31,26-Aug-21,0.137,0.145,0.018769,0.021025
10:38:31,26-Aug-21,0.137,0.142,0.018769,0.020164
10:38:31,26-Aug-21,0.137,0.139,0.018769,0.019321
10:38:31,26-Aug-21,0.122,0.137,0.014884,0.018769
10:38:31,26-Aug-21,0.122,0.134,0.014884,0.017956
10:38:31,26-Aug-21,0.122,0.132,0.014884,0.017424
10:38:31,26-Aug-21,0.1125,0.129,0.01265625,0.016641
10:38:31,26-Aug-21,0.1125,0.126,0.01265625,0.015876
10:38:31,26-Aug-21,0.1125,0.124,0.01265625,0.015376
10:38:31,26-Aug-21,0.098,0.121,0.009604,0.014641
10:38:31,26-Aug-21,0.098,0.118,0.009604,0.013924
10:38:31,26-Aug-21,0.098,0.116,0.009604,0.013456
10:38:31,26-Aug-21,0.098,0.113,0.009604,0.012769
10:38:31,26-Aug-21,0.098,0.11,0.009604,0.0121
10:38:31,26-Aug-21,0.088,0.108,0.007744,0.011664
10:38:31,26-Aug-21,0.088,0.105,0.007744,0.011025
10:38:31,26-Aug-21,0.088,0.102,0.007744,0.010404
10:38:31,26-Aug-21,0.083,0.1,0.006889,0.01
10:38:31,26-Aug-21,0.083,0.097,0.006889,0.009409
10:38:31,26-Aug-21,0.083,0.094,0.006889,0.008836
10:38:31,26-Aug-21,0.078,0.092,0.006084,0.008464
10:38:31,26-Aug-21,0.078,0.089,0.006084,0.007921
10:38:31,26-Aug-21,0.078,0.087,0.006084,0.007569
10:38:31,26-Aug-21,0.0735,0.085,0.00540225,0.007225
10:38:31,26-Aug-21,0.0735,0.082,0.00540225,0.006724
10:38:31,26-Aug-21,0.0735,0.08,0.00540225,0.0064
10:38:31,26-Aug-21,0.0685,0.078,0.00469225,0.006084
10:38:31,26-Aug-21,0.0685,0.076,0.00469225,0.005776
